1,40,20,120,100,2,100,0
1,40,20,120,100,2,100,1
1,40,20,120,100,2,100,2
1,40,20,120,100,2,100,3
1,40,20,120,100,2,100,4
1,40,20,120,100,2,100,5
1,40,20,120,100,2,100,6
1,40,20,120,100,2,100,8
1,40,20,120,100,2,100,9
1,40,20,120,100,2,100,10
1,40,20,120,100,2,100,11
1,40,20,120,100,2,100,12
1,40,20,120,100,2,100,13
1,40,20,120,100,2,100,14
1,40,20,120,100,2,100,15
1,40,20,120,100,2,100,16
1,40,20,120,100,2,100,18
1,40,20,120,100,2,100,19




